r56,Nama,Sisa Stok,Satuan,HNA + PPN,QTY 1,Harga 1,Disc1,QTY2,Harga2,Disc2,QTY3,Harga3,Disc3,QTY4,Harga4,Disc4,QTY5,Harga5,Disc5
GKL9705023010B1,CAPTOPRIL 25 MG DEXA NEW (1 CTN = 54 BOX)*NORETUR*,275,BOX,0,1,12750,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9705023010C1,CAPTOPRIL 50 MG DEXA 100`S *NORETUR*,4,BOX,0,1,22000,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9710704243A1,CYANOCOBALAMIN VIT B12 INJ *NORETUR*,22,BOX,93240,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0
GKL9720916010C1,CAPTOPRIL 12.5 MG 100`S INDOFARMA,0,BOX,14430,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
GKL9720916010C2,CAPTOPRIL 12.5 MG 100`S INDOFARMA (1 CTN=225 BOX),0,BOX,14430,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
GKL9720921737A1,AMBROXOL 15 MG / SYR 60 ML INDO,0,BTL,3660,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
GKL9720921810A2,AMBROXOL 30 MG 100`S INDO,0,BOX,31080,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
GKL9720921810A3,AMBROXOL 30 MG 100`S INDO NEW,0,BOX,31080,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
GKL9720922001B1,LINCOMYCIN 500 MG 60`S INDOFARMA,0,BOX,0,1,89910,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9805024110,KETOCONAZOLE 200 MG NEW DEXA(1 CTN=54 BOX)*NORETUR,0,BOX,0,1,22500,0,10,22000,0,20,21500,0,0,0,0,0,0,0
GKL9805024110A,KETOCONAZOLE 200 MG DEXA (1CTN = 42 BOX)*NORETUR*,0,BOX,0,1,23500,0,10,23250,0,20,22750,0,0,0,0,0,0,0
GKL9805024110A1,KETOCONAZOLE 200 MG DEXA** *NORETUR*,0,BOX,0,1,23500,0,10,23250,0,20,22750,0,0,0,0,0,0,0
GKL9805024110A2,KETOCONAZOLE 200 MG DEXA NEW(1CTN=30 BOX)*NORETUR*,921,BOX,0,1,23500,0,10,23250,0,20,22750,0,0,0,0,0,0,0
GKL9805024917A1,METFORMIN 500 MG 100`S DEXA *NORETUR*,86,BOX,0,1,21000,0,10,20900,0,0,0,0,0,0,0,0,0,0
GKL9807100404A1,METAMIZOLE SODIUM 500 MG 100`S FM *NORETUR*,28,BOX,0,1,22500,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9807103901A1,PIROXICAM 10 MG TAB 100`S PHARMA *NORETUR*,0,BOX,0,1,12109,0,20,11605,0,50,11100,0,0,0,0,0,0,0
GKL9807103901A2,PIROXICAM 10 MG KAPSUL 100`S FM *NORETUR*,429,BOX,0,1,15750,0,10,15650,0,0,0,0,0,0,0,0,0,0
GKL9807103901B1,PIROXICAM 20 MG KAPSUL 100`S FM *NORETUR*,652,BOX,0,1,18175,0,10,17925,0,0,0,0,0,0,0,0,0,0
GKL9807105210A1,FUROSEMIDE 40 MG 100`S FM *NORETUR*,568,BOX,0,1,22000,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9807106410A1,CIMETIDINE 200 MG 100`S FM *NORETUR*,0,BOX,0,1,31700,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9807106610A1,SALBUTAMOL 2 MG 100`S FM *NORETUR*,0,BOX,0,1,13100,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9807106610B1,SALBUTAMOL 4 MG 100`S FM *NORETUR*,0,BOX,0,1,15300,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9807107029B1,HYDROCORTISONE CR 2.5% FM *NORETUR*,337,PC,0,1,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9807107615A1,DICLOFENAC SODIUM 25 MG 50`S FM (UNGU) *NORETUR*,0,BOX,0,1,11352,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9807107615B1,SODIUM DIKLOFENAK 50 MG 50`S FM (MERAH) *NORETUR*,88,BOX,0,1,10250,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9812415010A1,ACYCLOVIR 200 MG 100`S KF,0,BOX,61680,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832300830A1,OXYTETRACYCLINE SK 3% 5GR,0,BOX,0,1,52198,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832701710A1,FUROSEMIDE 40 MG YARINDO *NO RETUR*,96,BOX,0,1,28950,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832701909A1,ERYTHROMYCIN 500 MG 100`S YARINDO *NO RETUR*,0,BOX,157620,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832703201A,DOXYCYCLINE 100 MG 100`S YARINDO *NO RETUR*,0,BOX,61050,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832705210A1,DIGOXIN 0.25 MG 100`S YARINDO,0,BOX,22200,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832705374A1,ISOSORBIDE 5 MG 100`S YARINDO**,0,BOX,27750,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832705374A2,ISOSORBIDE 5 MG 100`S YARINDO** NEW *NO RETUR*,185,BOX,27750,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832707710A1,SALBUTAMOL 2 MG YARINDO *NO RETUR*,945,BOX,19980,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
GKL9832707710B1,SALBUTAMOL 4 MG YARINDO *NO RETUR*,1225,BOX,22200,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
GKL9907108210A1,ALLOPURINOL 100 MG 100`S TAB FM *NORETUR*,0,BOX,0,1,22550,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9907108601A1,CHLORAMPHENICOL 250 MG KAP 100 FM (BLISTER)*NORETU,0,BOX,0,1,44400,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9907110710A1,IBUPROFEN 400 MG 100`S NOVA *NO RETUR*,466,BOX,0,1,21500,0,0,0,0,0,0,0,0,0,0,0,0,0
GKL9907110910A1,DIGOXIN 0.25 MG 100`S FM *NORETUR*,212,BOX,0,1,24450,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL0307114410A1,GG KALENG 100 MG 100`S FM,0,PC,0,1,7200,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL0307114410A2,GUAIFENESIN 100 MG 100`S FM ( GG KALENG )*NORETUR*,425,PC,0,1,7150,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL0434004010A1,GUAIFENESIN 100 MG 100`S TAB NOVA *NO RETUR*,119,BOX,0,1,9700,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL0508512529A1,KETOCONAZOLE CR 2% 10 GR HEXPH,3032,PC,0,1,5247,0,12,5197,0,0,0,0,0,0,0,0,0,0
GTL0720934581A2,ZINC SULFATE TAB 100`S INDOFARMA,0,BOX,68060,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
GTL1120938501A1,ACETYLCYSTEINE 200 MG 100`S INDOFARMA,0,BOX,133200,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0
GTL1307121933A1,IBUPROFEN SUSP 60 ML FM 100MG/5ML *NORETUR*,42,PC,0,1,4400,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL1506416910A1,BROMHEXINE HCI 8 MG 100`S *NORETUR*,0,BOX,9324,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
GTL1506417010A1,DIMENHYDRINATE 50 MG TAB 100`S,31,BOX,18204,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
GTL1515624337A1,ZINC SULFATE SYR 60 ML MEPRO,459,PC,0,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL1802357937A1,ZINC SYR 60 ML BERNO *NORETUR*,12,PC,0,1,5100,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL1815626681A1,ZINC SULFATE TAB 100`S MEPRO,38,BOX,0,1,47500,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL1843001517A1,CETIRIZINE 10 MG 100`S NULAB,0,BOX,31635,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0
GTL1925805010A1,CTM 4 MG 100`S TRIFA,0,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL1932720601A1,ACETYLCYSTEINE 200 MG 100`S YARINDO,23,BOX,116550,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0
GTL2034013781A1,ZINC SULFATE 20 MG TAB 100`S NOVA *NO RETUR*,0,BOX,0,1,24600,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL2301029A1,MICONAZOLE CREAM 2% 10 GR KF,4144,PC,4163,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0
GTL2334016004A1,ACETYLCYSTEINE 200 MG 100`S NOVA *NO RETUR*,77,BOX,0,1,48500,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL9104207117A1,AMINOPHYLIN TAB 200 MG 100`S,0,PC,0,1,17911,0,20,17659,0,0,0,0,0,0,0,0,0,0
GTL9628902510A1,CTM 4 MG 100`S TAB RAMA,0,BOX,27750,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0
GTL9905027729A1,KETOCONAZOLE CR 2% DEXA 10 GR *NORETUR*,1327,TUBE,0,1,5500,0,0,0,0,0,0,0,0,0,0,0,0,0
GTL9907111310A1,IBUPROFEN 200 MG 100`S FM *NORETUR*,0,BOX,0,1,21500,0,0,0,0,0,0,0,0,0,0,0,0,0
H10054,TOLAK ANGIN KOMPLIT JAMU,8,BOSS,0,1,63500,0,0,0,0,0,0,0,0,0,0,0,0,0
HANDSANIT,HABBIE HAND SANITIZER 50 ML,0,PC,0,1,5045,0,0,0,0,0,0,0,0,0,0,0,0,0
HT.226018781,KIRANTI ORANGE JUICE 150 ML,128,PC,0,1,7042,0,0,0,0,0,0,0,0,0,0,0,0,0
HT112300111,BOROBUDUR KENIS KAP,0,BOX,90818,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
HT112600041,ANTANGIN CAIR 15 ML,2864,BOX,37200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HT112600131,OB HERBAL 60 ML,1702,PC,14815,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HT1126001312,OB HERBAL 100 ML,899,PC,21609,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HT122300191,MASTIN ISI 30 / K,0,PC,44400,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
HT1223001910,MASTIN ISI 100 / B,0,PC,111000,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
HT122300192,MASTIN ISI 60 / T,0,PC,75682,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
HT122600301,TOLAK ANGIN DOS 15 ML ISI 12 / B,4466,DOS,0,1,43525,0,0,0,0,0,0,0,0,0,0,0,0,0
HT1226003012,TA RENTENG 15 ML,0,RTG,0,1,32795,0,30,32291,0,0,0,0,0,0,0,0,0,0
HT122600302,TOLAK ANGIN DOS 15 ML ISI 5 / K,319,PAK,0,1,18150,0,0,0,0,0,0,0,0,0,0,0,0,0
HT1421600441,KIRANTI DATANG BULAN 150 ML,1928,PC,0,1,6181,0,0,0,0,0,0,0,0,0,0,0,0,0
HT142500451,LELAP 3 X 4 / K *NORETUR*,15,BOX,47175,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HT142500451A,LELAP 10 X 4 / T NEW *NORETUR*,9,BOX,137640,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HT142600401,KIRANTI PEGAL LINU 120 ML,0,PC,0,1,6181,0,0,0,0,0,0,0,0,0,0,0,0,0
HT152300501,BOROBUDUR MURAT KAP (BOX),0,BOX,132000,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM000035428,LUX SOAP 80 GR PINK / SOFT,0,PC,0,1,3532,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM00004247,LIFEBUOY SOAP 80 GR KUNING / LEMON,0,PC,0,1,2825,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000042947,LIFEBUOY SOAP 75 GR KUNING / LEMON,0,PC,0,1,3027,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM0000429471,LIFEBUOY SOAP 4X60GR MERAH/TOTAL,0,BANDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM00015893,SECRET CLEAN DISINFEKTAN 5 L,0,JRGN,126136,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM000158937,SECRET CLEAN ANTI BACTERIAL 1 L,0,PC,107620,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM000158937S,SECRET CLEAN HS LIQ 60 ML ALOE VERA,0,PC,12261,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0
IDM00019939,RINSO RTG (6 X 44 GR) PINK / MOLTO,0,RTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000199395,RINSO HIJAU ANTI NODA 770 GR,0,PC,0,1,18920,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM0001993951,RINSO HIJAU ANTI NODA 770 GR BANDED,0,PC,18441,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IDM000232317,REXONA ROLL MEN 50 ML SPORT DEFENCE,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM0002323170,REXONA ROLL WMN 45 ML ADVANCED BRIGHTENING,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM0002323171,REXONA ROLL MEN 45 ML ICE COOL,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM0002323172,REXONA ROLL WMN 45 ML SHOWER CLEAN,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000232317B,REXONA ROLL WMN 50 ML SHOWER CLEAN,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000232317C,REXONA ROLL WMN 45 ML POWDER DRY,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000232317E,REXONA ROLL WMN 50 ML PASSION,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000232317F,REXONA ROLL MEN 50 ML ADVENTURE,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000232317G,REXONA ROLL MEN 50 ML V8,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000232317H,REXONA RTG MEN 9 GR ICE COOL,0,RTG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000235923,VASELINE PINK 100 ML / K UV BRIGHT,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000235923 1,VASELINE HIJAU 100 ML / K ALOE,0,PC,11912,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
IDM0002359231,VASELINE JELLY 100 ML / B BIRU,0,PC,0,1,35250,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079,MIRANDA MC 16.ASH BLONDE,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079A,MIRANDA MC 6.BLEACHING,0,pc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079B,MIRANDA MC 1.NATURAL BLACK,0,PC,15067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079C,MIRANDA MC 7.FLOWERINEES RED,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079d,MIRANDA MC 5.PINK,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079H,MIRANDA MC 15.BLUE BLACK,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079I,MIRANDA MC 14.GOLDEN BROWN,0,PC,15067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079J,MIRANDA MC 11.GREEN,0,PC,15067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079K,MIRANDA MC 10.WINE RED,0,PC,15067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079L,MIRANDA MC 9.BROWN,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000244079M,MIRANDA MC 8.VIOLET RED,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000272575,SUNSILK BTL 160 ML BLACK,0,PC,0,1,21750,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM0002725751,SUNSILK BTL 170 ML KNG / SOFT,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000278528,PEPSODENT 190 GR,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000343040,MARLBORO KL 200 ML / B PUTIH,0,PC,0,1,47932,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000343041,MARLBORO KL 200 ML / B HITAM,0,PC,0,1,47932,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000363199,HERBORIST AROMA 10 ML GR TEA,13,PC,18651,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM000363199 E,HERBORIST SB. SERE BULAT 80 GR,24,PC,9983,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM0003631991,HERBORIST ZAITUN 150 ML / B,375,PC,38067,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM0003631998,HERBORIST AROMA 10 ML MINT,17,PC,18651,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM000363199C,HERBORIST LULUR 100 GR BENGKOANG,0,PC,16297,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM000363199E,HERBORIST LULUR 100 GR SUSU,0,PC,16297,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM000363199R,HERBORIST SB. SERE KOTAK 160 GR,0,PC,16400,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM000377296,WIPOL CEMARA 780 ML,0,PC,0,1,16145,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000377983,CASTOL / K,0,PC,0,1,6055,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM000377989,CASTOL / B,0,TUBE,0,1,10595,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM00199395,RINSO RTG (6 X 44 GR) HIJAU / ANTI NODA,0,RTG,0,1,5550,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM00232317,REXONA ROLL WMN 45 ML HIJAB NAT,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM00244079,MIRANDA MC 4.ORANGE,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM00244079B,MIRANDA MC 2.BLUE,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM00244079F,MIRANDA MC 12.YELLOW,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM00244079G,MIRANDA MC 13.ROSE PURPLE,0,PC,15067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDM003363199,HERBORIST AROMA 10 ML LAV,6,PC,18651,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
IDM2030181562,SUNLIGHT JERUK NIPIS 210 ML,0,PC,0,1,4800,0,0,0,0,0,0,0,0,0,0,0,0,0
JASA,JASA PERANTARA DAN/ATAU KEAGENAN,3,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JASA M,JASA MANAJEMEN,1,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JUAL KENDARAAN,PENJUALAN SEPEDA MOTOR (ASET),0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KD0902390100,PERBAN 10 CM,108,BOSS,0,1,68000,0,0,0,0,0,0,0,0,0,0,0,0,0
KD0902390101,PERBAN 5 CM,33,BOSS,0,1,68000,0,0,0,0,0,0,0,0,0,0,0,0,0
KD0902590132,HAI KASA STERIL,0,PAK,0,1,4238,0,0,0,0,0,0,0,0,0,0,0,0,0
MARKETING,MARKETING PROGRAM CLAIM,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MB224511002448,PERMEN TOLAK ANGIN BOX ORI,163,BOX,0,1,29625,0,0,0,0,0,0,0,0,0,0,0,0,0
MD.667010015096,ADEM SARI SAK 7 GR BNS TESONA,0,SAK,0,1,38069,0,0,0,0,0,0,0,0,0,0,0,0,0
MD152110025477,MADU TJ POT 250 GR MANUKA,0,PC,97458,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0
MD155713001465,TAHESTA CUKA APEL 320 ML,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224410022321,PAGODA PASTILES MINT DISCTOP 20 GR,0,BOX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224411011074,ANTANGIN PERMEN BOX HONEY,0,BOX,28126,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MD224411011075,ANTANGIN PERMEN TOPLES MINT,7,TOPLE,56250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MD224411015074,ANTANGIN PERMEN SAK,157,SAK,5525,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MD224411015074A,ANTANGIN PERMEN TOPLES (150 PC / TOPLES),0,TOPLE,18250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MD224411020074,ZIPLONG PERMEN SAK,0,SAK,5526,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MD224428001025,PERMEN RELAXA CHERRY MINT SAK,0,SAK,0,1,6820,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224428001025A,PERMEN RELAXA CHERRY MINT TOPLES,4,TOPLE,0,1,26680,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224428008025,PERMEN KOPI KAPAL API SAK,0,SAK,0,1,6581,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224428008025A,PERMEN KOPI KAPAL API TOPLES,5,TOPLE,0,1,25230,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224428012025,PERMEN RELAXA BARLEY MINT SAK,4,SAK,0,1,6820,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224428012025A,PERMEN RELAXA BARLEY MINT TOPLES,0,TOPLE,0,1,26680,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224428014025,PERMEN RELAXA GRAPE MINT SAK,7,SAK,0,1,6820,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224428014025A,PERMEN RELAXA GRAPE MINT TOPLES,6,TOPLE,0,1,26680,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224431005050,PERMEN KOPIKO CAPPUCCINO SAK,24,SAK,0,1,10100,0,0,0,0,0,0,0,0,0,0,0,0,0
MD22443102205,PERMEN KIS MINT GRAPE SAK,13,SAK,0,1,6875,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224431063050,PERMEN KOPIKO COFFEE SAK,24,SAK,0,1,10100,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224431065050,PERMEN KIS MINT BARLEY SAK,28,SAK,0,1,6875,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224431066050,PERMEN KIS MINT CHERRY SAK,24,SAK,0,1,6875,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224431067050,PERMEN TAMARIN SAK,35,SAK,0,1,6875,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224431204050,PERMEN KIS MINT APPLE PEACH SAK,13,SAK,0,1,6875,0,0,0,0,0,0,0,0,0,0,0,0,0
MD224509007291,FITKOM GUMMY F&V BOX 48 G HIJAU *NORETUR*,0,BOX,13320,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MD224509011291,FITKOM GUMMY RANGER BOX 48 G BIRU *NORETUR*,0,BOX,13320,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MD224510007057,EGOJI GUMMY STRAW,326,BOX,42180,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
MD224510051057,EGOJI GUMMY LECI,36,BOX,42180,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
MD224510053057,EGOJI GUMMY MELON,131,BOX,42180,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
MD224510055057,EGOJI GUMMY BLACKCURRANT,210,BOX,42180,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
MD224511002448,TOLAK ANGIN PERMEN TOPLES ORI,126,TOPLE,0,1,39500,0,0,0,0,0,0,0,0,0,0,0,0,0
MD2404270004000,SUN KARA CUBE 65 ML,0,CTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD242833000900,CEREBROVIT MARINE GUMMY TROPICAL FRUIT,0,BOX,0,1,124998,0,0,0,0,0,0,0,0,0,0,0,0,0
MD252109001218,MADU TJ BTL 250 GR / B MURNI,1969,PC,34410,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
MD252109001219,MADU TJ BTL 500 GR / JB MURNI,678,PC,63825,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
MD2521090012193,MADU TJ BTL 150 GR / K MURNI,5634,PC,22422,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
MD252110021477,MADU TJ REF 500 GR MURNI,49,PC,53058,1,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0
MD252228010148,SIRPLUS SERBUK ORIGINAL (BIRU),0,PC,44400,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MD252228010148A,SIRPLUS SERBUK ORIGINAL (BIRU) NEW,68,PC,44400,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MD25222801148,SIRPLUS SERBUK STRAWBERRY (MERAH),0,PC,46620,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MD25222801148A,SIRPLUS SERBUK STRAWBERRY (MERAH) NEW,53,PC,46620,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MD257210025217,BANGO KECAP MANIS 220 ML,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD257210357024,BANGO KECAP MANIS 210 ML,0,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD26611018039,PEGEL LINU KOMPLIT JAMU,59,BOSS,0,1,60725,0,0,0,0,0,0,0,0,0,0,0,0,0
MD266611001220,MADURASA BTL ORI 150 GR,0,PC,12849,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MD267011014039,SM SUSU + JH,6,PAK,0,1,16500,0,0,0,0,0,0,0,0,0,0,0,0,0
MD267210001123,SIRPLUS SYRUP MELON 100 ML (HIJAU),40,PC,15540,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MD267210002123,SIRPLUS SYRUP STRAWBERRY 100 ML (MERAH),373,PC,15540,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MD267210003123,SIRPLUS SYRUP ANGGUR 100 ML (UNGU),197,PC,15540,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MD267210004123,SIRPLUS SYRUP JERUK 100 ML (KUNING),240,PC,15540,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0
MD324411004242,DAVOS LUX HIJAU 15 GR,0,BOX,0,1,14127,0,0,0,0,0,0,0,0,0,0,0,0,0
MD4510008057,EGOJI GUMMY JERUK,213,BOX,42180,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0
MD500313001007,BEAR BRAND 189 ML,0,KL,0,1,9850,0,0,0,0,0,0,0,0,0,0,0,0,0
MD524413001494,MILTON PASTILES MINT $$,0,BOX,0,1,80039,0,0,0,0,0,0,0,0,0,0,0,0,0
